,City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,Category
8528,Chennai,2016-11-26,82.55,50.245000000000005,33.89,0.19,3.95,40.86,176.10344827586206,Moderate
8529,Chennai,2016-11-27,101.77,50.245000000000005,33.63,0.16,4.6,51.78,238.55172413793105,Poor
8530,Chennai,2016-11-28,92.41,50.245000000000005,33.46,0.08,3.64,38.11,204.41379310344828,Poor
8531,Chennai,2016-11-29,91.15,50.245000000000005,31.0,0.02,4.13,29.57,201.0,Poor
8532,Chennai,2016-11-30,94.8,50.245000000000005,30.87,0.02,3.05,43.63,214.6551724137931,Poor
8533,Chennai,2016-12-01,74.73,50.245000000000005,27.91,0.04,2.65,41.61,148.79310344827587,Moderate
8534,Chennai,2016-12-02,43.52,50.245000000000005,25.73,0.03,2.36,25.3,72.9655172413793,Satisfactory
8535,Chennai,2016-12-03,27.93,50.245000000000005,29.57,0.23,2.29,10.34,50.0,Good
8536,Chennai,2016-12-04,45.98,50.245000000000005,27.02,0.06,2.42,4.59,76.34482758620689,Satisfactory
8537,Chennai,2016-12-05,45.48,50.245000000000005,26.49,0.12,2.37,31.59,74.65517241379311,Satisfactory
8538,Chennai,2016-12-06,54.12,50.245000000000005,22.87,0.07,3.32,49.83,89.86206896551724,Satisfactory
8539,Chennai,2016-12-07,48.91,50.245000000000005,27.47,0.02,2.86,19.72,81.41379310344828,Satisfactory
8540,Chennai,2016-12-08,59.74,50.245000000000005,32.39,0.12,2.74,23.28,100.0,Satisfactory
8541,Chennai,2016-12-09,80.55,50.245000000000005,36.42,0.13,3.49,34.87,169.27586206896552,Moderate
8542,Chennai,2016-12-10,84.69,50.245000000000005,33.14,0.12,9.78,59.52,182.9310344827586,Moderate
8543,Chennai,2016-12-11,77.14,50.245000000000005,22.48,0.03,7.25,62.12,155.6206896551724,Moderate
8544,Chennai,2016-12-12,51.17,50.245000000000005,5.5,0.07,2.49,46.57,84.79310344827587,Satisfactory
8545,Chennai,2016-12-13,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8546,Chennai,2016-12-14,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8547,Chennai,2016-12-15,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8548,Chennai,2016-12-16,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8549,Chennai,2016-12-17,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8550,Chennai,2016-12-18,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8551,Chennai,2016-12-19,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8552,Chennai,2016-12-20,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8553,Chennai,2016-12-21,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8554,Chennai,2016-12-22,45.545,50.245000000000005,15.44,0.855,6.54,30.475,76.34482758620689,Satisfactory
8555,Chennai,2016-12-23,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8556,Chennai,2016-12-24,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8557,Chennai,2016-12-25,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8558,Chennai,2016-12-26,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8559,Chennai,2016-12-27,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8560,Chennai,2016-12-28,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8561,Chennai,2016-12-29,45.545,50.245000000000005,15.44,0.0,6.54,30.475,76.34482758620689,Satisfactory
8562,Chennai,2016-12-30,63.65,50.245000000000005,23.85,0.07,4.06,39.59,111.24137931034483,Moderate
8563,Chennai,2016-12-31,84.04,50.245000000000005,23.72,0.25,9.19,21.42,179.51724137931035,Moderate
8564,Chennai,2017-01-01,44.56,50.245000000000005,15.04,0.18,5.8,19.33,74.65517241379311,Satisfactory
8565,Chennai,2017-01-02,40.9,50.245000000000005,15.23,0.17,5.64,15.18,67.89655172413794,Satisfactory
8566,Chennai,2017-01-03,42.31,50.245000000000005,15.52,0.19,8.66,17.92,69.58620689655173,Satisfactory
8567,Chennai,2017-01-04,41.5,50.245000000000005,15.71,0.13,10.39,19.77,69.58620689655173,Satisfactory
8568,Chennai,2017-01-05,72.86,50.245000000000005,17.11,0.0,10.44,29.9,141.9655172413793,Moderate
8569,Chennai,2017-01-06,82.48,50.245000000000005,16.63,0.0,5.14,34.23,172.68965517241378,Moderate
8570,Chennai,2017-01-07,58.09,50.245000000000005,13.26,0.01,2.81,56.37,96.62068965517241,Satisfactory
8571,Chennai,2017-01-08,50.17,50.245000000000005,13.73,0.07,2.92,77.98749999999998,83.10344827586206,Satisfactory
8572,Chennai,2017-01-09,44.1,50.245000000000005,16.07,0.0,5.82,61.87,72.9655172413793,Satisfactory
8573,Chennai,2017-01-10,138.41750000000002,50.245000000000005,14.74,0.0,3.48,30.96,314.04651162790697,Very Poor
8574,Chennai,2017-01-11,55.2,50.245000000000005,13.75,0.03,7.82,41.83,91.55172413793103,Satisfactory
8575,Chennai,2017-01-12,138.41750000000002,50.245000000000005,14.92,0.0,2.92,31.82,314.04651162790697,Very Poor
8576,Chennai,2017-01-13,138.41750000000002,50.245000000000005,15.81,0.04,3.24,29.88,314.04651162790697,Very Poor
8577,Chennai,2017-01-14,69.97,50.245000000000005,13.38,0.1,2.81,46.92,131.72413793103448,Moderate
8578,Chennai,2017-01-15,55.97,50.245000000000005,9.54,0.01,4.56,48.59,93.24137931034483,Satisfactory
8579,Chennai,2017-01-16,62.53,50.245000000000005,12.92,0.0,3.21,47.77,107.82758620689656,Moderate
8580,Chennai,2017-01-17,80.76,50.245000000000005,16.2,0.0,5.18,49.91,169.27586206896552,Moderate
8581,Chennai,2017-01-18,55.43,50.245000000000005,14.99,0.12,4.73,37.5,91.55172413793103,Satisfactory
8582,Chennai,2017-01-19,50.27,50.245000000000005,14.4,0.12,2.01,43.31,83.10344827586206,Satisfactory
8583,Chennai,2017-01-20,64.06,50.245000000000005,13.88,0.0,5.13,36.56,111.24137931034483,Moderate
8584,Chennai,2017-01-21,36.85,50.245000000000005,14.24,0.0,2.54,46.12,61.13793103448276,Satisfactory
8585,Chennai,2017-01-22,57.05,50.245000000000005,14.83,0.0,4.99,49.79,94.93103448275862,Satisfactory
8586,Chennai,2017-01-23,73.27,50.245000000000005,15.47,0.0,14.79,48.57,141.9655172413793,Moderate
8587,Chennai,2017-01-24,56.51,50.245000000000005,15.95,0.1,5.13,54.72,94.93103448275862,Satisfactory
8588,Chennai,2017-01-25,66.54,50.245000000000005,13.26,0.0,2.74,68.4,121.48275862068965,Moderate
8589,Chennai,2017-01-26,43.6,50.245000000000005,11.25,0.0,2.79,48.16,72.9655172413793,Satisfactory
8590,Chennai,2017-01-27,36.16,50.245000000000005,10.03,0.0,1.78,15.93,59.44827586206897,Satisfactory
8591,Chennai,2017-01-28,21.64,50.245000000000005,8.15,0.0,1.76,11.14,50.0,Good
8592,Chennai,2017-01-29,36.77,50.245000000000005,11.8,0.0,2.08,9.38,61.13793103448276,Satisfactory
8593,Chennai,2017-01-30,38.73,50.245000000000005,11.02,0.0,3.18,18.32,64.51724137931035,Satisfactory
8594,Chennai,2017-01-31,100.68,50.245000000000005,9.77,0.01,2.52,39.08,235.13793103448276,Poor
8595,Chennai,2017-02-01,45.13,50.245000000000005,15.97,0.04,4.57,28.68,74.65517241379311,Satisfactory
8596,Chennai,2017-02-02,52.59,50.245000000000005,16.78,0.1,2.89,28.39,88.17241379310346,Satisfactory
8597,Chennai,2017-02-03,50.38,50.245000000000005,17.14,0.16,3.39,27.27,83.10344827586206,Satisfactory
8598,Chennai,2017-02-04,67.15,50.245000000000005,16.29,0.03,3.89,39.87,121.48275862068965,Moderate
8599,Chennai,2017-02-05,77.17,50.245000000000005,14.91,0.05,4.05,39.5,155.6206896551724,Moderate
8600,Chennai,2017-02-06,72.94,50.245000000000005,17.57,0.02,4.3,36.86,141.9655172413793,Moderate
8601,Chennai,2017-02-07,83.86,50.245000000000005,19.87,0.04,5.84,46.22,179.51724137931035,Moderate
8602,Chennai,2017-02-08,80.59,50.245000000000005,20.01,0.03,3.62,37.86,169.27586206896552,Moderate
8603,Chennai,2017-02-09,91.75,50.245000000000005,18.12,0.0,3.88,43.21,204.41379310344828,Poor
8604,Chennai,2017-02-10,89.0,50.245000000000005,18.46,0.0,4.36,37.69,196.58620689655172,Moderate
8605,Chennai,2017-02-11,84.05,50.245000000000005,16.24,0.0,4.06,29.51,179.51724137931035,Moderate
8606,Chennai,2017-02-12,56.6,50.245000000000005,11.82,0.06,3.51,39.34,94.93103448275862,Satisfactory
8607,Chennai,2017-02-13,54.94,50.245000000000005,13.42,0.17,3.6,23.36,91.55172413793103,Satisfactory
8608,Chennai,2017-02-14,45.2,50.245000000000005,11.63,0.3,2.15,46.81,74.65517241379311,Satisfactory
8609,Chennai,2017-02-15,63.51,50.245000000000005,14.78,0.22,3.45,43.83,111.24137931034483,Moderate
8610,Chennai,2017-02-16,63.42,50.245000000000005,14.29,0.09,2.54,63.2,107.82758620689656,Moderate
8611,Chennai,2017-02-17,77.03,50.245000000000005,14.45,0.03,2.97,62.53,155.6206896551724,Moderate
8612,Chennai,2017-02-18,71.15,50.245000000000005,18.02,0.0,2.84,40.78,135.13793103448276,Moderate
8613,Chennai,2017-02-19,71.72,50.245000000000005,15.74,0.0,4.2,37.49,138.55172413793105,Moderate
8614,Chennai,2017-02-20,50.86,50.245000000000005,13.46,0.03,2.6,36.87,84.79310344827587,Satisfactory
8615,Chennai,2017-02-21,51.46,50.245000000000005,12.75,0.01,3.32,33.87,84.79310344827587,Satisfactory
8616,Chennai,2017-02-22,56.59,50.245000000000005,12.53,0.0,3.97,25.89,94.93103448275862,Satisfactory
8617,Chennai,2017-02-23,42.42,50.245000000000005,12.56,0.07,3.83,20.3,69.58620689655173,Satisfactory
8618,Chennai,2017-02-24,45.27,50.245000000000005,14.29,0.0,4.05,14.13,74.65517241379311,Satisfactory
8619,Chennai,2017-02-25,37.91,50.245000000000005,12.73,0.04,4.08,18.29,62.827586206896555,Satisfactory
8620,Chennai,2017-02-26,44.1,50.245000000000005,9.6,0.0,4.42,18.06,72.9655172413793,Satisfactory
8621,Chennai,2017-02-27,59.53,50.245000000000005,6.09,0.01,4.48,19.94,100.0,Satisfactory
8622,Chennai,2017-02-28,65.96,50.245000000000005,9.97,0.23,6.25,27.15,118.06896551724138,Moderate
8623,Chennai,2017-03-01,82.44,50.245000000000005,17.92,0.27,7.02,54.36,172.68965517241378,Moderate
8624,Chennai,2017-03-02,72.86,50.245000000000005,19.0,0.13,6.2,35.08,141.9655172413793,Moderate
8625,Chennai,2017-03-03,63.96,50.245000000000005,18.78,0.13,6.28,41.66,111.24137931034483,Moderate
8626,Chennai,2017-03-04,40.43,50.245000000000005,15.6,0.03,2.49,11.6,66.20689655172414,Satisfactory
8627,Chennai,2017-03-05,34.07,50.245000000000005,14.71,0.0,2.58,13.06,56.06896551724138,Satisfactory
8628,Chennai,2017-03-06,36.92,50.245000000000005,15.3,0.02,2.13,12.59,61.13793103448276,Satisfactory
8629,Chennai,2017-03-07,36.88,50.245000000000005,14.1,0.0,2.17,9.91,61.13793103448276,Satisfactory
8630,Chennai,2017-03-08,62.57,50.245000000000005,10.28,0.0,2.05,9.11,107.82758620689656,Moderate
8631,Chennai,2017-03-09,31.34,50.245000000000005,7.39,0.03,1.92,6.85,51.0,Satisfactory
8632,Chennai,2017-03-10,138.41750000000002,50.245000000000005,8.0,0.0,2.19,13.3,314.04651162790697,Very Poor
8633,Chennai,2017-03-11,62.95,50.245000000000005,9.71,0.0,3.08,31.65,107.82758620689656,Moderate
8634,Chennai,2017-03-12,33.53,50.245000000000005,8.75,0.0,2.53,28.07,56.06896551724138,Satisfactory
8635,Chennai,2017-03-13,23.54,50.245000000000005,9.82,0.0,3.12,23.97,50.0,Good
8636,Chennai,2017-03-14,29.17,50.245000000000005,8.27,0.03,3.18,16.7,50.0,Good
8637,Chennai,2017-03-15,53.27,50.245000000000005,8.95,0.01,2.9,10.8,88.17241379310346,Satisfactory
8638,Chennai,2017-03-16,138.41750000000002,50.245000000000005,10.59,0.0,2.49,13.35,314.04651162790697,Very Poor
8639,Chennai,2017-03-17,37.43,50.245000000000005,10.9,0.0,3.32,21.35,61.13793103448276,Satisfactory
8640,Chennai,2017-03-18,26.43,50.245000000000005,10.84,0.06,5.55,31.85,50.0,Good
8641,Chennai,2017-03-19,88.83,50.245000000000005,10.79,0.01,4.13,35.43,196.58620689655172,Moderate
8642,Chennai,2017-03-20,29.53,50.245000000000005,9.94,0.0,3.89,34.4,50.0,Good
8643,Chennai,2017-03-21,25.53,50.245000000000005,9.57,0.0,3.4,28.81,50.0,Good
8644,Chennai,2017-03-22,35.25,50.245000000000005,7.12,0.02,2.49,25.43,57.758620689655174,Satisfactory
8645,Chennai,2017-03-23,36.76,50.245000000000005,9.22,0.03,2.37,33.27,61.13793103448276,Satisfactory
8646,Chennai,2017-03-24,52.62,50.245000000000005,11.96,0.02,2.4,37.74,88.17241379310346,Satisfactory
8647,Chennai,2017-03-25,80.48,50.245000000000005,11.8,0.0,2.98,34.13,165.86206896551724,Moderate
8648,Chennai,2017-03-26,74.46,50.245000000000005,11.05,0.0,3.46,29.09,145.3793103448276,Moderate
8649,Chennai,2017-03-27,60.44,50.245000000000005,10.84,0.03,2.76,28.02,100.0,Satisfactory
8650,Chennai,2017-03-28,39.11,50.245000000000005,9.93,0.0,2.68,16.24,64.51724137931035,Satisfactory
8651,Chennai,2017-03-29,35.04,50.245000000000005,9.35,0.0,3.47,15.58,57.758620689655174,Satisfactory
8652,Chennai,2017-03-30,37.42,50.245000000000005,9.94,0.09,4.92,20.26,61.13793103448276,Satisfactory
8653,Chennai,2017-03-31,35.34,50.245000000000005,9.03,0.11,5.27,14.06,57.758620689655174,Satisfactory
8654,Chennai,2017-04-01,34.69,50.245000000000005,9.52,0.02,4.96,13.8,57.758620689655174,Satisfactory
8655,Chennai,2017-04-02,37.57,50.245000000000005,9.53,0.05,5.46,19.82,62.827586206896555,Satisfactory
8656,Chennai,2017-04-03,44.33,50.245000000000005,9.79,0.02,5.23,38.56,72.9655172413793,Satisfactory
8657,Chennai,2017-04-04,40.56,50.245000000000005,9.79,0.03,4.67,23.51,67.89655172413794,Satisfactory
8658,Chennai,2017-04-05,48.62,50.245000000000005,9.41,0.03,4.61,21.86,81.41379310344828,Satisfactory
8659,Chennai,2017-04-06,36.85,50.245000000000005,9.91,0.02,4.84,21.17,61.13793103448276,Satisfactory
8660,Chennai,2017-04-07,41.16,50.245000000000005,10.42,0.06,4.37,30.17,67.89655172413794,Satisfactory
8661,Chennai,2017-04-08,61.68,50.245000000000005,11.13,0.01,4.23,25.51,104.41379310344827,Moderate
8662,Chennai,2017-04-09,34.28,50.245000000000005,11.8,0.0,3.71,26.34,56.06896551724138,Satisfactory
8663,Chennai,2017-04-10,53.6,50.245000000000005,11.75,0.01,3.99,38.21,89.86206896551724,Satisfactory
8664,Chennai,2017-04-11,67.15,50.245000000000005,10.53,0.0,4.05,40.63,121.48275862068965,Moderate
8665,Chennai,2017-04-12,37.05,50.245000000000005,7.8,0.0,3.24,17.3,61.13793103448276,Satisfactory
8666,Chennai,2017-04-13,49.49,50.245000000000005,9.04,0.06,4.59,24.36,81.41379310344828,Satisfactory
8667,Chennai,2017-04-14,45.09,50.245000000000005,9.21,0.03,4.65,19.26,74.65517241379311,Satisfactory
8668,Chennai,2017-04-15,61.73,50.245000000000005,9.72,0.1,4.81,23.92,104.41379310344827,Moderate
8669,Chennai,2017-04-16,55.89,50.245000000000005,10.67,0.12,4.88,39.32,93.24137931034483,Satisfactory
8670,Chennai,2017-04-17,72.65,50.245000000000005,10.7,0.12,4.92,52.16,141.9655172413793,Moderate
8671,Chennai,2017-04-18,75.8,50.245000000000005,10.71,0.06,4.84,42.61,152.20689655172413,Moderate
8672,Chennai,2017-04-19,91.14,50.245000000000005,11.27,0.0,4.78,31.95,201.0,Poor
8673,Chennai,2017-04-20,68.14,50.245000000000005,9.96,0.03,4.97,29.14,124.89655172413794,Moderate
8674,Chennai,2017-04-21,89.0,50.245000000000005,10.87,0.03,6.35,45.42,196.58620689655172,Moderate
8675,Chennai,2017-04-22,81.33,50.245000000000005,11.45,0.08,9.05,53.37,169.27586206896552,Moderate
8676,Chennai,2017-04-23,82.7,50.245000000000005,11.59,0.02,7.47,51.13,176.10344827586206,Moderate
8677,Chennai,2017-04-24,62.54,50.245000000000005,14.4,0.06,7.25,39.09,107.82758620689656,Moderate
8678,Chennai,2017-04-25,51.38,50.245000000000005,11.44,0.06,7.33,33.19,84.79310344827587,Satisfactory
8679,Chennai,2017-04-26,60.21,50.245000000000005,11.17,0.09,7.76,32.11,100.0,Satisfactory
8680,Chennai,2017-04-27,59.63,50.245000000000005,10.99,0.08,6.62,28.98,100.0,Satisfactory
8681,Chennai,2017-04-28,56.7,50.245000000000005,10.05,0.04,7.91,39.2,94.93103448275862,Satisfactory
8682,Chennai,2017-04-29,61.92,50.245000000000005,13.12,0.03,8.53,20.36,104.41379310344827,Moderate
8683,Chennai,2017-04-30,43.89,50.245000000000005,9.75,0.0,6.4,43.9,72.9655172413793,Satisfactory
8684,Chennai,2017-05-01,40.4,50.245000000000005,10.07,0.04,7.09,34.38,66.20689655172414,Satisfactory
8685,Chennai,2017-05-02,34.05,50.245000000000005,9.31,0.01,6.09,24.3,56.06896551724138,Satisfactory
8686,Chennai,2017-05-03,37.71,50.245000000000005,9.96,0.01,7.31,19.53,62.827586206896555,Satisfactory
8687,Chennai,2017-05-04,43.64,50.245000000000005,10.24,0.04,7.45,18.54,72.9655172413793,Satisfactory
8688,Chennai,2017-05-05,40.54,50.245000000000005,10.08,0.01,7.89,20.81,67.89655172413794,Satisfactory
8689,Chennai,2017-05-06,44.14,50.245000000000005,10.11,0.0,7.15,25.06,72.9655172413793,Satisfactory
8690,Chennai,2017-05-07,38.85,50.245000000000005,10.74,0.0,8.14,21.04,64.51724137931035,Satisfactory
8691,Chennai,2017-05-08,44.08,50.245000000000005,11.47,0.02,7.29,33.65,72.9655172413793,Satisfactory
8692,Chennai,2017-05-09,34.59,50.245000000000005,12.01,0.06,7.1,40.3,57.758620689655174,Satisfactory
8693,Chennai,2017-05-10,47.85,50.245000000000005,14.43,0.17,6.96,62.21,79.72413793103448,Satisfactory
8694,Chennai,2017-05-11,27.0,50.245000000000005,13.55,0.3,7.81,25.64,50.0,Good
8695,Chennai,2017-05-12,46.29,50.245000000000005,11.12,0.12,6.82,21.21,76.34482758620689,Satisfactory
8696,Chennai,2017-05-13,36.62,50.245000000000005,11.88,0.03,10.08,27.28,61.13793103448276,Satisfactory
8697,Chennai,2017-05-14,60.49,50.245000000000005,19.11,0.04,10.84,47.07,100.0,Satisfactory
8698,Chennai,2017-05-15,73.27,50.245000000000005,12.14,0.18,7.98,77.98749999999998,141.9655172413793,Moderate
8699,Chennai,2017-05-16,64.22,50.245000000000005,12.9,0.16,8.24,72.36,111.24137931034483,Moderate
8700,Chennai,2017-05-17,86.49,50.245000000000005,12.77,0.25,7.23,48.88,186.3448275862069,Moderate
8701,Chennai,2017-05-18,131.2,50.245000000000005,15.75,0.24,6.77,63.11,308.6744186046512,Very Poor
8702,Chennai,2017-05-19,86.94,50.245000000000005,17.09,0.18,7.5,61.8,189.75862068965517,Moderate
8703,Chennai,2017-05-20,63.82,50.245000000000005,16.73,0.19,7.89,74.87,111.24137931034483,Moderate
8704,Chennai,2017-05-21,71.68,50.245000000000005,13.78,0.13,6.47,71.02,138.55172413793105,Moderate
8705,Chennai,2017-05-22,50.12,50.245000000000005,14.43,0.12,7.48,46.83,83.10344827586206,Satisfactory
8706,Chennai,2017-05-23,86.59,50.245000000000005,16.81,0.12,8.58,64.78,189.75862068965517,Moderate
8707,Chennai,2017-05-24,100.14,50.245000000000005,19.88,0.18,8.56,41.86,231.72413793103448,Poor
8708,Chennai,2017-05-25,65.53,50.245000000000005,21.28,0.18,10.43,55.31,118.06896551724138,Moderate
8709,Chennai,2017-05-26,71.65,50.245000000000005,19.55,0.26,9.51,50.56,138.55172413793105,Moderate
8710,Chennai,2017-05-27,60.4,50.245000000000005,15.21,0.07,10.36,57.04,100.0,Satisfactory
8711,Chennai,2017-05-28,46.27,50.245000000000005,16.67,0.12,10.28,60.64,76.34482758620689,Satisfactory
8712,Chennai,2017-05-29,57.25,50.245000000000005,16.49,0.15,7.5,29.6,94.93103448275862,Satisfactory
8713,Chennai,2017-05-30,43.31,50.245000000000005,15.45,0.07,7.09,32.19,71.27586206896552,Satisfactory
8714,Chennai,2017-05-31,43.14,50.245000000000005,14.58,0.12,6.97,33.55,71.27586206896552,Satisfactory
8715,Chennai,2017-06-01,44.66,50.245000000000005,14.54,0.09,6.28,45.19,74.65517241379311,Satisfactory
8716,Chennai,2017-06-02,56.39,50.245000000000005,15.56,0.0,6.81,39.97,93.24137931034483,Satisfactory
8717,Chennai,2017-06-03,40.58,50.245000000000005,14.01,0.01,7.38,43.42,67.89655172413794,Satisfactory
8718,Chennai,2017-06-04,41.33,50.245000000000005,6.23,0.0,5.91,59.32,67.89655172413794,Satisfactory
8719,Chennai,2017-06-05,38.61,50.245000000000005,10.78,0.0,5.37,33.1,64.51724137931035,Satisfactory
8720,Chennai,2017-06-06,41.32,50.245000000000005,10.67,0.03,5.81,25.05,67.89655172413794,Satisfactory
8721,Chennai,2017-06-07,37.63,50.245000000000005,10.75,0.07,6.22,17.67,62.827586206896555,Satisfactory
8722,Chennai,2017-06-08,41.44,50.245000000000005,10.59,0.05,5.31,11.65,67.89655172413794,Satisfactory
8723,Chennai,2017-06-09,41.41,50.245000000000005,10.46,0.11,6.53,14.69,67.89655172413794,Satisfactory
8724,Chennai,2017-06-10,46.32,50.245000000000005,10.47,0.06,5.64,15.64,76.34482758620689,Satisfactory
8725,Chennai,2017-06-11,30.88,50.245000000000005,10.68,0.0,6.28,17.26,51.0,Satisfactory
8726,Chennai,2017-06-12,35.9,50.245000000000005,12.2,0.05,6.11,20.7,59.44827586206897,Satisfactory
8727,Chennai,2017-06-13,38.33,50.245000000000005,10.32,0.02,6.21,28.07,62.827586206896555,Satisfactory
8728,Chennai,2017-06-14,41.07,50.245000000000005,10.36,0.02,8.61,34.87,67.89655172413794,Satisfactory
8729,Chennai,2017-06-15,48.23,50.245000000000005,10.37,0.03,3.58,35.61,79.72413793103448,Satisfactory
8730,Chennai,2017-06-16,49.47,50.245000000000005,10.3,0.08,3.5,31.69,81.41379310344828,Satisfactory
8731,Chennai,2017-06-17,43.64,50.245000000000005,10.41,0.0,3.12,31.69,72.9655172413793,Satisfactory
8732,Chennai,2017-06-18,38.35,50.245000000000005,10.3,0.0,4.55,37.9,62.827586206896555,Satisfactory
8733,Chennai,2017-06-19,50.48,50.245000000000005,9.93,0.07,4.91,29.2,83.10344827586206,Satisfactory
8734,Chennai,2017-06-20,45.95,50.245000000000005,9.08,0.05,4.05,26.21,76.34482758620689,Satisfactory
8735,Chennai,2017-06-21,51.81,50.245000000000005,7.71,0.0,4.1,38.32,86.48275862068965,Satisfactory
8736,Chennai,2017-06-22,43.94,50.245000000000005,19.32,0.03,4.61,26.43,72.9655172413793,Satisfactory
8737,Chennai,2017-06-23,46.72,50.245000000000005,21.73,0.02,4.18,27.92,78.0344827586207,Satisfactory
8738,Chennai,2017-06-24,51.02,50.245000000000005,15.59,0.11,4.67,24.3,84.79310344827587,Satisfactory
